,OPC,FA,GGBFS,SF,MK,BA,CKD,NP,POFA,RHA,VA,Zeolite,Pumice,Coarse aggregate,Fine aggregate,Water,Superplasticizer,water -eff,w/b (eff),w/b (total),b/CA,b/FA,Slump flow (mm),SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,SO3,TiO2,P2O5,Specific surface area (m2/kg),Al2O3_BA,Al2O3_CKD,Al2O3_FA,Al2O3_GGBFS,Al2O3_MK,Al2O3_NP,Al2O3_OPC,Al2O3_POFA,Al2O3_Pumice,Al2O3_RHA,Al2O3_SF,Al2O3_VA,Al2O3_Zeolite,CaO_BA,CaO_CKD,CaO_FA,CaO_GGBFS,CaO_MK,CaO_NP,CaO_OPC,CaO_POFA,CaO_Pumice,CaO_RHA,CaO_SF,CaO_VA,CaO_Zeolite,Fe2O3_BA,Fe2O3_CKD,Fe2O3_FA,Fe2O3_GGBFS,Fe2O3_MK,Fe2O3_NP,Fe2O3_OPC,Fe2O3_POFA,Fe2O3_Pumice,Fe2O3_RHA,Fe2O3_SF,Fe2O3_VA,Fe2O3_Zeolite,K2O_BA,K2O_CKD,K2O_FA,K2O_GGBFS,K2O_MK,K2O_NP,K2O_OPC,K2O_POFA,K2O_RHA,K2O_SF,K2O_VA,MgO_BA,MgO_CKD,MgO_FA,MgO_GGBFS,MgO_MK,MgO_NP,MgO_OPC,MgO_POFA,MgO_Pumice,MgO_RHA,MgO_SF,MgO_VA,MgO_Zeolite,Na2O_BA,Na2O_CKD,Na2O_FA,Na2O_GGBFS,Na2O_MK,Na2O_NP,Na2O_OPC,Na2O_POFA,Na2O_RHA,Na2O_SF,Na2O_VA,P2O5_GGBFS,P2O5_OPC,P2O5_POFA,SO3_BA,SO3_CKD,SO3_FA,SO3_GGBFS,SO3_MK,SO3_NP,SO3_OPC,SO3_POFA,SO3_RHA,SO3_SF,SO3_VA,SiO2_BA,SiO2_CKD,SiO2_FA,SiO2_GGBFS,SiO2_MK,SiO2_NP,SiO2_OPC,SiO2_POFA,SiO2_Pumice,SiO2_RHA,SiO2_SF,SiO2_VA,SiO2_Zeolite,Specific surface area (m2/kg)_BA,Specific surface area (m2/kg)_FA,Specific surface area (m2/kg)_GGBFS,Specific surface area (m2/kg)_MK,Specific surface area (m2/kg)_NP,Specific surface area (m2/kg)_OPC,Specific surface area (m2/kg)_POFA,Specific surface area (m2/kg)_Pumice,Specific surface area (m2/kg)_RHA,Specific surface area (m2/kg)_SF,Specific surface area (m2/kg)_VA,Specific surface area (m2/kg)_Zeolite,TiO2_FA,TiO2_GGBFS,TiO2_MK,TiO2_OPC,TiO2_POFA,TiO2_SF,28-d
585,501.7,0,0,55.7,0,0,0,0,0,0,0,0,0,976.5,614.4,211.8,13.9,220.974,0.379978471,0.396437029,0.570814132,0.907226563,715,16005.68,2271.002,1140.518,32353.487,700.649,217.39,484.397,1599.83,0,0,843872.7981,0,0,0,0,0,0,2237.582,0,0,0,33.42,0,0,0,0,0,0,0,0,32314.497,0,0,0,38.99,0,0,0,0,0,0,0,0,1123.808,0,0,0,16.71,0,0,0,0,0,0,0,0,456.547,0,0,27.85,0,0,0,0,0,0,0,627.125,0,0,0,73.524,0,0,0,0,0,0,0,0,200.68,0,0,16.71,0,0,0,0,0,0,0,0,0,0,1555.27,0,0,44.56,0,0,0,0,0,0,0,10836.72,0,0,0,5168.96,0,0,0,0,0,0,0,184886.0981,0,0,0,658986.7,0,0,0,0,0,0,0,0,66.32
586,512.7,0,0,57,0,0,0,0,0,0,0,0,0,1038.2,653.2,170.9,14.2,180.272,0.299982447,0.31643321,0.548738201,0.872167789,385,16363.92,2320.842,1165.548,33062.907,716.115,222.18,495.057,1634.97,0,0,863306.8096,0,0,0,0,0,0,2286.642,0,0,0,34.2,0,0,0,0,0,0,0,0,33023.007,0,0,0,39.9,0,0,0,0,0,0,0,0,1148.448,0,0,0,17.1,0,0,0,0,0,0,0,0,466.557,0,0,28.5,0,0,0,0,0,0,0,640.875,0,0,0,75.24,0,0,0,0,0,0,0,0,205.08,0,0,17.1,0,0,0,0,0,0,0,0,0,0,1589.37,0,0,45.6,0,0,0,0,0,0,0,11074.32,0,0,0,5289.6,0,0,0,0,0,0,0,188939.8096,0,0,0,674367,0,0,0,0,0,0,0,0,56.8
587,516.4,0,0,27.2,0,0,0,0,0,0,0,0,0,989.6,692.7,184.8,19,197.34,0.33995585,0.363024283,0.549312854,0.784755305,705,13678.4,2319.464,1164.896,33280.364,681.404,214.72,483.524,1622.6,0,0,512106.5308,0,0,0,0,0,0,2303.144,0,0,0,16.32,0,0,0,0,0,0,0,0,33261.324,0,0,0,19.04,0,0,0,0,0,0,0,0,1156.736,0,0,0,8.16,0,0,0,0,0,0,0,0,469.924,0,0,13.6,0,0,0,0,0,0,0,645.5,0,0,0,35.904,0,0,0,0,0,0,0,0,206.56,0,0,8.16,0,0,0,0,0,0,0,0,0,0,1600.84,0,0,21.76,0,0,0,0,0,0,0,11154.24,0,0,0,2524.16,0,0,0,0,0,0,0,190303.3308,0,0,0,321803.2,0,0,0,0,0,0,0,0,70.24
588,516.8,0,0,0,0,0,0,0,0,0,0,0,0,1037.3,652.6,196.4,12.9,204.914,0.38003096,0.396505418,0.498216524,0.791909286,690,11162.88,2304.928,1157.632,33287.088,646,206.72,470.288,1602.08,0,0,190450.7385,0,0,0,0,0,0,2304.928,0,0,0,0,0,0,0,0,0,0,0,0,33287.088,0,0,0,0,0,0,0,0,0,0,0,0,1157.632,0,0,0,0,0,0,0,0,0,0,0,0,470.288,0,0,0,0,0,0,0,0,0,0,646,0,0,0,0,0,0,0,0,0,0,0,0,206.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1602.08,0,0,0,0,0,0,0,0,0,0,11162.88,0,0,0,0,0,0,0,0,0,0,0,190450.7385,0,0,0,0,0,0,0,0,0,0,0,0,58.32
589,517.6,0,0,27.2,0,0,0,0,0,0,0,0,0,944.1,735.6,185.3,16.3,196.058,0.340124816,0.359871512,0.577057515,0.740619902,680,13704.32,2324.816,1167.584,33357.656,682.904,215.2,484.616,1626.32,0,0,512548.7538,0,0,0,0,0,0,2308.496,0,0,0,16.32,0,0,0,0,0,0,0,0,33338.616,0,0,0,19.04,0,0,0,0,0,0,0,0,1159.424,0,0,0,8.16,0,0,0,0,0,0,0,0,471.016,0,0,13.6,0,0,0,0,0,0,0,647,0,0,0,35.904,0,0,0,0,0,0,0,0,207.04,0,0,8.16,0,0,0,0,0,0,0,0,0,0,1604.56,0,0,21.76,0,0,0,0,0,0,0,11180.16,0,0,0,2524.16,0,0,0,0,0,0,0,190745.5538,0,0,0,321803.2,0,0,0,0,0,0,0,0,70
590,518.8,0,0,27.3,0,0,0,0,0,0,0,0,0,987.8,691.5,185.7,16.4,196.524,0.34004761,0.359868156,0.552844705,0.789732466,675,13739.52,2330.228,1170.302,33435.018,684.536,215.71,485.758,1630.12,0,0,514174.0769,0,0,0,0,0,0,2313.848,0,0,0,16.38,0,0,0,0,0,0,0,0,33415.908,0,0,0,19.11,0,0,0,0,0,0,0,0,1162.112,0,0,0,8.19,0,0,0,0,0,0,0,0,472.108,0,0,13.65,0,0,0,0,0,0,0,648.5,0,0,0,36.036,0,0,0,0,0,0,0,0,207.52,0,0,8.19,0,0,0,0,0,0,0,0,0,0,1608.28,0,0,21.84,0,0,0,0,0,0,0,11206.08,0,0,0,2533.44,0,0,0,0,0,0,0,191187.7769,0,0,0,322986.3,0,0,0,0,0,0,0,0,66.72
591,521.3,0,0,27.4,0,0,0,0,0,0,0,0,0,986,690.2,186.6,13.7,195.642,0.340076545,0.356555495,0.556490872,0.79498696,640,13802.8,2341.438,1175.932,33596.113,687.793,216.74,488.083,1637.95,0,0,516278.475,0,0,0,0,0,0,2324.998,0,0,0,16.44,0,0,0,0,0,0,0,0,33576.933,0,0,0,19.18,0,0,0,0,0,0,0,0,1167.712,0,0,0,8.22,0,0,0,0,0,0,0,0,474.383,0,0,13.7,0,0,0,0,0,0,0,651.625,0,0,0,36.168,0,0,0,0,0,0,0,0,208.52,0,0,8.22,0,0,0,0,0,0,0,0,0,0,1616.03,0,0,21.92,0,0,0,0,0,0,0,11260.08,0,0,0,2542.72,0,0,0,0,0,0,0,192109.075,0,0,0,324169.4,0,0,0,0,0,0,0,0,75.52
592,538.5,0,0,28.3,0,0,0,0,0,0,0,0,0,1008.4,634.5,192.7,17,203.92,0.339978829,0.359774171,0.56207854,0.893301812,755,14257.84,2418.69,1214.73,34704.595,710.481,223.89,504.185,1691.99,0,0,533264.9058,0,0,0,0,0,0,2401.71,0,0,0,16.98,0,0,0,0,0,0,0,0,34684.785,0,0,0,19.81,0,0,0,0,0,0,0,0,1206.24,0,0,0,8.49,0,0,0,0,0,0,0,0,490.035,0,0,14.15,0,0,0,0,0,0,0,673.125,0,0,0,37.356,0,0,0,0,0,0,0,0,215.4,0,0,8.49,0,0,0,0,0,0,0,0,0,0,1669.35,0,0,22.64,0,0,0,0,0,0,0,11631.6,0,0,0,2626.24,0,0,0,0,0,0,0,198447.6058,0,0,0,334817.3,0,0,0,0,0,0,0,0,76.16
593,542.1,0,0,60.2,0,0,0,0,0,0,0,0,0,916.3,714,180.7,15.1,190.666,0.300016603,0.316563174,0.657317472,0.843557423,460,17295.92,2453.886,1232.364,34958.801,757.089,234.9,523.411,1728.67,0,0,912000.475,0,0,0,0,0,0,2417.766,0,0,0,36.12,0,0,0,0,0,0,0,0,34916.661,0,0,0,42.14,0,0,0,0,0,0,0,0,1214.304,0,0,0,18.06,0,0,0,0,0,0,0,0,493.311,0,0,30.1,0,0,0,0,0,0,0,677.625,0,0,0,79.464,0,0,0,0,0,0,0,0,216.84,0,0,18.06,0,0,0,0,0,0,0,0,0,0,1680.51,0,0,48.16,0,0,0,0,0,0,0,11709.36,0,0,0,5586.56,0,0,0,0,0,0,0,199774.275,0,0,0,712226.2,0,0,0,0,0,0,0,0,73.6
594,543,0,0,28.6,0,0,0,0,0,0,0,0,0,960.1,672,194.3,17.1,205.586,0.339923023,0.3596676,0.595354651,0.850595238,765,14382.88,2438.94,1224.9,34994.65,716.502,225.78,508.43,1706.18,0,0,538472.5423,0,0,0,0,0,0,2421.78,0,0,0,17.16,0,0,0,0,0,0,0,0,34974.63,0,0,0,20.02,0,0,0,0,0,0,0,0,1216.32,0,0,0,8.58,0,0,0,0,0,0,0,0,494.13,0,0,14.3,0,0,0,0,0,0,0,678.75,0,0,0,37.752,0,0,0,0,0,0,0,0,217.2,0,0,8.58,0,0,0,0,0,0,0,0,0,0,1683.3,0,0,22.88,0,0,0,0,0,0,0,11728.8,0,0,0,2654.08,0,0,0,0,0,0,0,200105.9423,0,0,0,338366.6,0,0,0,0,0,0,0,0,68.56
595,546.3,0,0,0,0,0,0,0,0,0,0,0,0,915.4,713.3,207.6,13.7,216.642,0.380010983,0.396562328,0.596788289,0.76587691,730,11800.08,2436.498,1223.712,35187.183,682.875,218.52,497.133,1693.53,0,0,201322.0558,0,0,0,0,0,0,2436.498,0,0,0,0,0,0,0,0,0,0,0,0,35187.183,0,0,0,0,0,0,0,0,0,0,0,0,1223.712,0,0,0,0,0,0,0,0,0,0,0,0,497.133,0,0,0,0,0,0,0,0,0,0,682.875,0,0,0,0,0,0,0,0,0,0,0,0,218.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1693.53,0,0,0,0,0,0,0,0,0,0,11800.08,0,0,0,0,0,0,0,0,0,0,0,201322.0558,0,0,0,0,0,0,0,0,0,0,0,0,56.08
596,550.8,0,0,29,0,0,0,0,0,0,0,0,0,988.5,692,173.9,17.4,185.384,0.299931011,0.319737841,0.586545271,0.837861272,510,14588.48,2473.968,1242.492,35497.328,726.78,229.02,515.728,1730.68,0,0,546079.3923,0,0,0,0,0,0,2456.568,0,0,0,17.4,0,0,0,0,0,0,0,0,35477.028,0,0,0,20.3,0,0,0,0,0,0,0,0,1233.792,0,0,0,8.7,0,0,0,0,0,0,0,0,501.228,0,0,14.5,0,0,0,0,0,0,0,688.5,0,0,0,38.28,0,0,0,0,0,0,0,0,220.32,0,0,8.7,0,0,0,0,0,0,0,0,0,0,1707.48,0,0,23.2,0,0,0,0,0,0,0,11897.28,0,0,0,2691.2,0,0,0,0,0,0,0,202980.3923,0,0,0,343099,0,0,0,0,0,0,0,0,83.6
597,551.4,0,0,0,0,0,0,0,0,0,0,0,0,987.9,691.5,187.5,16.5,198.39,0.340043526,0.359793254,0.558153659,0.797396963,700,11910.24,2459.244,1235.136,35515.674,689.25,220.56,501.774,1709.34,0,0,203201.5038,0,0,0,0,0,0,2459.244,0,0,0,0,0,0,0,0,0,0,0,0,35515.674,0,0,0,0,0,0,0,0,0,0,0,0,1235.136,0,0,0,0,0,0,0,0,0,0,0,0,501.774,0,0,0,0,0,0,0,0,0,0,689.25,0,0,0,0,0,0,0,0,0,0,0,0,220.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1709.34,0,0,0,0,0,0,0,0,0,0,11910.24,0,0,0,0,0,0,0,0,0,0,0,203201.5038,0,0,0,0,0,0,0,0,0,0,0,0,62.96
598,557.9,0,0,62,0,0,0,0,0,0,0,0,0,981.6,617.6,186,21.7,200.322,0.300048395,0.323152121,0.631519967,1.003724093,700,17804.24,2525.434,1268.296,35977.739,779.215,241.76,538.689,1779.09,0,0,939118.8788,0,0,0,0,0,0,2488.234,0,0,0,37.2,0,0,0,0,0,0,0,0,35934.339,0,0,0,43.4,0,0,0,0,0,0,0,0,1249.696,0,0,0,18.6,0,0,0,0,0,0,0,0,507.689,0,0,31,0,0,0,0,0,0,0,697.375,0,0,0,81.84,0,0,0,0,0,0,0,0,223.16,0,0,18.6,0,0,0,0,0,0,0,0,0,0,1729.49,0,0,49.6,0,0,0,0,0,0,0,12050.64,0,0,0,5753.6,0,0,0,0,0,0,0,205596.8788,0,0,0,733522,0,0,0,0,0,0,0,0,84.24
599,558.3,0,0,0,0,0,0,0,0,0,0,0,0,971.1,756.6,167.5,14,176.74,0.300017912,0.316568153,0.574915045,0.737906423,693.6655,12059.28,2490.018,1250.592,35960.103,697.875,223.32,508.053,1730.73,0,0,205744.2865,0,0,0,0,0,0,2490.018,0,0,0,0,0,0,0,0,0,0,0,0,35960.103,0,0,0,0,0,0,0,0,0,0,0,0,1250.592,0,0,0,0,0,0,0,0,0,0,0,0,508.053,0,0,0,0,0,0,0,0,0,0,697.875,0,0,0,0,0,0,0,0,0,0,0,0,223.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1730.73,0,0,0,0,0,0,0,0,0,0,12059.28,0,0,0,0,0,0,0,0,0,0,0,205744.2865,0,0,0,0,0,0,0,0,0,0,0,0,48
600,562.7,0,0,0,0,0,0,0,0,0,0,0,0,980.3,616.8,213.8,19.7,226.802,0.379953794,0.403060245,0.574007957,0.912289235,765,12154.32,2509.642,1260.448,36243.507,703.375,225.08,512.057,1744.37,0,0,207365.7712,0,0,0,0,0,0,2509.642,0,0,0,0,0,0,0,0,0,0,0,0,36243.507,0,0,0,0,0,0,0,0,0,0,0,0,1260.448,0,0,0,0,0,0,0,0,0,0,0,0,512.057,0,0,0,0,0,0,0,0,0,0,703.375,0,0,0,0,0,0,0,0,0,0,0,0,225.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1744.37,0,0,0,0,0,0,0,0,0,0,12154.32,0,0,0,0,0,0,0,0,0,0,0,207365.7712,0,0,0,0,0,0,0,0,0,0,0,0,66.4
601,575.6,0,0,0,0,0,0,0,0,0,0,0,0,1042.4,655.9,172.7,20.1,185.966,0.300034746,0.323082001,0.55218726,0.877572801,655,12432.96,2567.176,1289.344,37074.396,719.5,230.24,523.796,1784.36,0,0,212119.6692,0,0,0,0,0,0,2567.176,0,0,0,0,0,0,0,0,0,0,0,0,37074.396,0,0,0,0,0,0,0,0,0,0,0,0,1289.344,0,0,0,0,0,0,0,0,0,0,0,0,523.796,0,0,0,0,0,0,0,0,0,0,719.5,0,0,0,0,0,0,0,0,0,0,0,0,230.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1784.36,0,0,0,0,0,0,0,0,0,0,12432.96,0,0,0,0,0,0,0,0,0,0,0,212119.6692,0,0,0,0,0,0,0,0,0,0,0,0,70.24
602,608.7,0,0,0,0,0,0,0,0,0,0,0,0,920.2,717,182.6,21.3,196.658,0.299983572,0.323078692,0.661486633,0.848953975,760,13147.92,2714.802,1363.488,39206.367,760.875,243.48,553.917,1886.97,0,0,224317.6558,0,0,0,0,0,0,2714.802,0,0,0,0,0,0,0,0,0,0,0,0,39206.367,0,0,0,0,0,0,0,0,0,0,0,0,1363.488,0,0,0,0,0,0,0,0,0,0,0,0,553.917,0,0,0,0,0,0,0,0,0,0,760.875,0,0,0,0,0,0,0,0,0,0,0,0,243.48,0,0,0,0,0,0,0,0,0,0,0,0,0,1886.97,0,0,0,0,0,0,0,0,0,0,13147.92,0,0,0,0,0,0,0,0,0,0,0,224317.6558,0,0,0,0,0,0,0,0,0,0,0,0,66.56
603,638.8,0,0,0,0,0,0,0,0,0,0,0,0,977.8,615.2,191.6,16,202.16,0.299937383,0.316468378,0.653303334,1.038361508,690,13798.08,2849.048,1430.912,41145.108,798.5,255.52,581.308,1980.28,0,0,235410.0846,0,0,0,0,0,0,2849.048,0,0,0,0,0,0,0,0,0,0,0,0,41145.108,0,0,0,0,0,0,0,0,0,0,0,0,1430.912,0,0,0,0,0,0,0,0,0,0,0,0,581.308,0,0,0,0,0,0,0,0,0,0,798.5,0,0,0,0,0,0,0,0,0,0,0,0,255.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.28,0,0,0,0,0,0,0,0,0,0,13798.08,0,0,0,0,0,0,0,0,0,0,0,235410.0846,0,0,0,0,0,0,0,0,0,0,0,0,81.44
604,280,0,0,0,120,0,0,0,0,0,0,0,0,780,844,180,2.48,181.612,0.45,0.45403,0.512820513,0.473933649,620,13380,5380,1030,17852,634,340,102,364,0,0,397200,0,0,0,0,3840,0,1540,0,0,0,0,0,0,0,0,0,0,72,0,17780,0,0,0,0,0,0,0,0,0,0,120,0,910,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,60,0,574,0,0,0,0,0,0,0,0,0,0,102,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,7500,0,5880,0,0,0,0,0,0,0,0,0,304800,0,92400,0,0,0,0,0,0,0,0,0,0,0,0,16.08
605,300,0,0,0,100,0,0,0,0,0,0,0,0,780,844,180,2.8,181.82,0.45,0.45455,0.512820513,0.473933649,690,12550,4850,1075,19110,665,340,85,390,0,0,353000,0,0,0,0,3200,0,1650,0,0,0,0,0,0,0,0,0,0,60,0,19050,0,0,0,0,0,0,0,0,0,0,100,0,975,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,50,0,615,0,0,0,0,0,0,0,0,0,0,85,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,6250,0,6300,0,0,0,0,0,0,0,0,0,254000,0,99000,0,0,0,0,0,0,0,0,0,0,0,0,18.16
606,320,0,0,0,80,0,0,0,0,0,0,0,0,780,844,180,3.04,181.976,0.45,0.45494,0.512820513,0.473933649,700,11720,4320,1120,20368,696,340,68,416,0,0,308800,0,0,0,0,2560,0,1760,0,0,0,0,0,0,0,0,0,0,48,0,20320,0,0,0,0,0,0,0,0,0,0,80,0,1040,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,40,0,656,0,0,0,0,0,0,0,0,0,0,68,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,5000,0,6720,0,0,0,0,0,0,0,0,0,203200,0,105600,0,0,0,0,0,0,0,0,0,0,0,0,19.2
607,340,0,0,0,60,0,0,0,0,0,0,0,0,780,844,180,3.28,182.132,0.45,0.45533,0.512820513,0.473933649,710,10890,3790,1165,21626,727,340,51,442,0,0,264600,0,0,0,0,1920,0,1870,0,0,0,0,0,0,0,0,0,0,36,0,21590,0,0,0,0,0,0,0,0,0,0,60,0,1105,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,30,0,697,0,0,0,0,0,0,0,0,0,0,51,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,3750,0,7140,0,0,0,0,0,0,0,0,0,152400,0,112200,0,0,0,0,0,0,0,0,0,0,0,0,27.44
608,350,0,0,0,150,0,0,0,0,0,0,0,0,800,800,190,5.5,193.575,0.38,0.38715,0.625,0.625,660,16725,6725,1287.5,22315,792.5,425,127.5,455,0,0,496500,0,0,0,0,4800,0,1925,0,0,0,0,0,0,0,0,0,0,90,0,22225,0,0,0,0,0,0,0,0,0,0,150,0,1137.5,0,0,0,0,0,0,0,0,0,0,127.5,0,0,0,0,0,0,0,0,0,0,75,0,717.5,0,0,0,0,0,0,0,0,0,0,127.5,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,9375,0,7350,0,0,0,0,0,0,0,0,0,381000,0,115500,0,0,0,0,0,0,0,0,0,0,0,0,23.68
609,360,0,0,0,40,0,0,0,0,0,0,0,0,780,844,180,3.4,182.21,0.45,0.455525,0.512820513,0.473933649,700,10060,3260,1210,22884,758,340,34,468,0,0,220400,0,0,0,0,1280,0,1980,0,0,0,0,0,0,0,0,0,0,24,0,22860,0,0,0,0,0,0,0,0,0,0,40,0,1170,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,20,0,738,0,0,0,0,0,0,0,0,0,0,34,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,2500,0,7560,0,0,0,0,0,0,0,0,0,101600,0,118800,0,0,0,0,0,0,0,0,0,0,0,0,26.56
610,375,0,0,0,125,0,0,0,0,0,0,0,0,800,800,190,6,193.9,0.38,0.3878,0.625,0.625,670,15687.5,6062.5,1343.75,23887.5,831.25,425,106.25,487.5,0,0,441250,0,0,0,0,4000,0,2062.5,0,0,0,0,0,0,0,0,0,0,75,0,23812.5,0,0,0,0,0,0,0,0,0,0,125,0,1218.75,0,0,0,0,0,0,0,0,0,0,106.25,0,0,0,0,0,0,0,0,0,0,62.5,0,768.75,0,0,0,0,0,0,0,0,0,0,106.25,0,318.75,0,0,0,0,0,0,0,0,0,0,0,0,0,487.5,0,0,0,0,0,0,0,0,7812.5,0,7875,0,0,0,0,0,0,0,0,0,317500,0,123750,0,0,0,0,0,0,0,0,0,0,0,0,29.68
611,400,0,0,0,0,0,0,0,0,0,0,0,0,780,844,180,3.2,182.08,0.45,0.4552,0.512820513,0.473933649,690,8400,2200,1300,25400,820,340,0,520,0,0,132000,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,25400,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,132000,0,0,0,0,0,0,0,0,0,0,0,0,23.52
612,400,0,0,0,100,0,0,0,0,0,0,0,0,800,800,190,7,194.55,0.38,0.3891,0.625,0.625,685,14650,5400,1400,25460,870,425,85,520,0,0,386000,0,0,0,0,3200,0,2200,0,0,0,0,0,0,0,0,0,0,60,0,25400,0,0,0,0,0,0,0,0,0,0,100,0,1300,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,50,0,820,0,0,0,0,0,0,0,0,0,0,85,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,6250,0,8400,0,0,0,0,0,0,0,0,0,254000,0,132000,0,0,0,0,0,0,0,0,0,0,0,0,33.6
613,420,0,0,0,180,0,0,0,0,0,0,0,0,660,810,190,7.2,194.68,0.316666667,0.324466667,0.909090909,0.740740741,685,20070,8070,1545,26778,951,510,153,546,0,0,595800,0,0,0,0,5760,0,2310,0,0,0,0,0,0,0,0,0,0,108,0,26670,0,0,0,0,0,0,0,0,0,0,180,0,1365,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,90,0,861,0,0,0,0,0,0,0,0,0,0,153,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,0,0,0,0,11250,0,8820,0,0,0,0,0,0,0,0,0,457200,0,138600,0,0,0,0,0,0,0,0,0,0,0,0,38.96
614,425,0,0,0,75,0,0,0,0,0,0,0,0,800,800,190,7,194.55,0.38,0.3891,0.625,0.625,690,13612.5,4737.5,1456.25,27032.5,908.75,425,63.75,552.5,0,0,330750,0,0,0,0,2400,0,2337.5,0,0,0,0,0,0,0,0,0,0,45,0,26987.5,0,0,0,0,0,0,0,0,0,0,75,0,1381.25,0,0,0,0,0,0,0,0,0,0,63.75,0,0,0,0,0,0,0,0,0,0,37.5,0,871.25,0,0,0,0,0,0,0,0,0,0,63.75,0,361.25,0,0,0,0,0,0,0,0,0,0,0,0,0,552.5,0,0,0,0,0,0,0,0,4687.5,0,8925,0,0,0,0,0,0,0,0,0,190500,0,140250,0,0,0,0,0,0,0,0,0,0,0,0,42
615,450,0,0,0,50,0,0,0,0,0,0,0,0,800,800,190,7.5,194.875,0.38,0.38975,0.625,0.625,680,12575,4075,1512.5,28605,947.5,425,42.5,585,0,0,275500,0,0,0,0,1600,0,2475,0,0,0,0,0,0,0,0,0,0,30,0,28575,0,0,0,0,0,0,0,0,0,0,50,0,1462.5,0,0,0,0,0,0,0,0,0,0,42.5,0,0,0,0,0,0,0,0,0,0,25,0,922.5,0,0,0,0,0,0,0,0,0,0,42.5,0,382.5,0,0,0,0,0,0,0,0,0,0,0,0,0,585,0,0,0,0,0,0,0,0,3125,0,9450,0,0,0,0,0,0,0,0,0,127000,0,148500,0,0,0,0,0,0,0,0,0,0,0,0,38.72
616,450,0,0,0,150,0,0,0,0,0,0,0,0,660,810,190,7.8,195.07,0.316666667,0.325116667,0.909090909,0.740740741,700,18825,7275,1612.5,28665,997.5,510,127.5,585,0,0,529500,0,0,0,0,4800,0,2475,0,0,0,0,0,0,0,0,0,0,90,0,28575,0,0,0,0,0,0,0,0,0,0,150,0,1462.5,0,0,0,0,0,0,0,0,0,0,127.5,0,0,0,0,0,0,0,0,0,0,75,0,922.5,0,0,0,0,0,0,0,0,0,0,127.5,0,382.5,0,0,0,0,0,0,0,0,0,0,0,0,0,585,0,0,0,0,0,0,0,0,9375,0,9450,0,0,0,0,0,0,0,0,0,381000,0,148500,0,0,0,0,0,0,0,0,0,0,0,0,40.24
617,480,0,0,0,120,0,0,0,0,0,0,0,0,660,810,190,7.8,195.07,0.316666667,0.325116667,0.909090909,0.740740741,705,17580,6480,1680,30552,1044,510,102,624,0,0,463200,0,0,0,0,3840,0,2640,0,0,0,0,0,0,0,0,0,0,72,0,30480,0,0,0,0,0,0,0,0,0,0,120,0,1560,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,60,0,984,0,0,0,0,0,0,0,0,0,0,102,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,7500,0,10080,0,0,0,0,0,0,0,0,0,304800,0,158400,0,0,0,0,0,0,0,0,0,0,0,0,44.96
